full_text,tweet_processed,sentimen_label,sentimen
@xquitavee Sudah punya dapur mbg dan jadi supplier kdmp pantas saja bau tai pun rasa bau kesturi,punya dapur mbg jadi supplier kdmp pantas bau tai rasa bau kesturi,0,netral
@cursedkidd Coba ganti nampannya pake ompreng MBG,coba ganti nampan pake ompreng mbg,0,netral
@menbrrr Nambah satu bukti klo MBG bukan utk melawan stunting tapi utk gendutin kroni,nambah satu bukti kalau mbg bukan lawan stunting gendutin kroni,-1,negatif
Kritik paling keras oleh masyarakat dan mahasiswa adalah MBG. Pemborosan anggaran kaena tdk tepat sasaran. Yang gilanya di korupsi oleh orang terdekat Presiden @prabowo. Harus ada langkah kongkrit sebelum semua marah.,kritik paling keras masyarakat mahasiswa mbg boros anggar kaena tepat sasar gila korupsi orang dekat presiden langkah kongkrit semua marah,-1,negatif
@BANGSAygSUJUD Tau nggak kenapa mahasiswa marah? Agustus 2025 demo besar.. Ada byk point mau dibenahi nyatanya.. Muncul MBG dikritik gak efek.. @budimandjatmiko dkk bahkan jadi PR nya Terbukti mbg korup.. Fiskal hancur ishg merosot tajam kenapa circle istana gak ngomong ke @prabowo? Takut?,tau mahasiswa marah agustus demo besar byk point mau benah nyata muncul mbg kritik efek dkk bahkan jadi pr bukti mbg korup fiskal hancur ishg merosot tajam circle istana ngomong takut,-1,negatif
@tlzp07060919 @RevengedLove_ infoin titik kumpul aku bawa ompreng mbg,infoin titik kumpul aku bawa ompreng mbg,0,netral
@cndystrpr27 mbg (mas baswedan gagal),mbg mas baswedan gagal,-1,negatif
Menjawab masukan masyarakat Satuan Pelayanan Pemenuhan Gizi (SPPG) Badan Gizi Nasional terus melakukan variasi menu. Tidak hanya telur kini menu makan bergizi gratis juga menghadirkan hidangan daging sapi lada hitam yang disukai anak-anak. https://t.co/Li0VwxMis0,jawab masuk masyarakat satu layan penuh gizi sppg badan gizi nasional terus laku variasi menu telur kini menu makan gizi gratis hadir hidang daging sapi lada hitam suka anak anak,1,positif
@kompascom Perbaikan mbg fokus pada 2 hal Efisiensi artinya dana yang dkelola optimal menunya bergizi enak dan sehat kedua manfaat ekonomi kerakyataan anggaran nya bisa memggerakan usaha kecil dan menengah.,baik mbg fokus efisiensi arti dana dkelola optimal menu gizi enak sehat dua manfaat ekonomi kerakyataan anggar memggerakan usaha kecil tengah,0,netral
@digirididei 10kali mbg lah pas beli acc ini,kali mbg pas beli acc,1,positif
@liaasister Mencegah stunting juga tentunya ga cuma dari 1 faktor cecer mbg iya cecer faskes yang layak cecer kenaikan umr cecer pengendalian inflasi kalo faktor faktor itu semua diperbaikin angka stunting bisa turun https://t.co/rarAou30dq,cegah stunting tentu cuma faktor cecer mbg iya cecer faskes layak cecer naik umr cecer kendali inflasi kalo faktor faktor semua diperbaikin angka stunting turun,-1,negatif
@BANGSAygSUJUD Kalian tanya nurani ke kami. Tanya lah ke Prabowo dan para pejabat yg dipilih.... apakah nuraninya udah mati uang rakyat dihambur²kan dan dinikmati para pendukungnya lewat proyek MBG.,kalian tanya nurani tanya prabowo jabat pilih nurani mati uang rakyat hambur kan nikmat dukung lewat proyek mbg,-1,negatif
wkwk si streamer itu aja bisa di bayar kating gua buat campaign apalagi di bayar negara buat MBG ,wkwk si streamer bayar kating gua buat campaign bayar negara buat mbg,0,netral
@MlNNlE97 nih mbg buat elu Min. https://t.co/HhxauNTAQV,mbg buat elu min,0,netral
@bangherwin @DPR_RI Planggaran berat terhadap rakyat kalau rapat soal MBG rakyat tidak boleh tahu layak dibubarkan legislatif.,planggaran berat rakyat kalau rapat soal mbg rakyat tahu layak bubar legislatif,-1,negatif
TERNYATA MBG ITU SADIS. Saksi dari Perhimpunan Pendidikan dan Guru (P2G) Iman Zanatul Haeri mengungkap berbagai dampak yang dialami guru akibat pelaksanaan program Makan Bergizi Gratis (MBG) saat memberikan keterangan dalam sidang uji materi UU Nomor 17 Tahun 2025 tentang https://t.co/j63cjwFJth,nyata mbg sadis saksi himpun didik guru p iman zanatul haeri ungkap bagai dampak alami guru akibat laksana program makan gizi gratis mbg beri terang sidang uji materi uu nomor tahun,0,netral
@ongen_corleone makanya lulus kuliah dengan ijazah asli biar berpikir kritis dan tajam tidak gede bacot belain ijazah palsu bicara mbg sempit amat wawasannya. lol,makanya lulus kuliah ijazah asli biar pikir kritis tajam gede bacot bain ijazah palsu bicara mbg sempit wawas lol,-1,negatif
@minjumeal Loh ini kan my mbg,kan my mbg,0,netral
Sekarang mereka mau giring topik bahwa pendidikan itu ga penting. Biar apa? Yap biar anggaran pendidikan dihalalkan utk diambil buat MBG. Untung pembuat UUD segacor itu langsung selipin wajib anggaran pendidikan ️ gils sih pembuat UUD kita,sekarang mau giring topik didik penting biar apa yap biar anggar didik halal ambil buat mbg untung buat uud segacor langsung selipin wajib anggar didik gils buat uud,1,positif
Merasa Dibohongi Elza Syarief Mundur sebagai Pengacara Tersangka Korupsi MBG Sony Sonjaya https://t.co/MpxZMzYJrO - NS,rasa bohong elza syarief mundur acara sangka korupsi mbg sony sonjaya ns,0,netral
@PakKarti Setuju MBG tidak dilanjutkan didaerah banyak jalan rusak akibat tidak tersedia dana untuk perbaikan karena efisiensi,tuju mbg lanjut daerah banyak jalan rusak akibat sedia dana baik efisiensi,-1,negatif
@Tita83079013 @PDI_Perjuangan Ungkapan yg tidak jelas tidak bisa dipertanggung jawabkan yg sangat merugikan Ibu Megawati otakmu kadang lurus kadang kacau apakah karena belum dapat MBG,ungkap jelas tanggung jawab sangat rugi ibu megawati otak kadang lurus kadang kacau mbg,-1,negatif
@TaliUdeng akulah yg tidak setuju mbg lanjut itu wogs,aku tuju mbg lanjut wogs,0,netral
@PresidenKopi Lebih baik bikin aja Perpres/Kepres kalau korupsi di MBG tdk bida di pidana jd jelas seperti covid 19,lebih baik bikin pres pres kalau korupsi mbg bida pidana jadi jelas covid,0,netral
 jujur mendingan jannah jadi ketua sppg ga sih kemarin ada yang bilang jannah ketimpuk ompreng mbg #tellonym https://t.co/RAdv8O0MKd,jujur mending jannah jadi ketua sppg kemarin bilang jannah timpuk ompreng mbg,-1,negatif
Jangan malas cek fakta sebelum bahas MBG biar nggak salah menyimpulkan #LanjutkanMBG Kawal MBG https://t.co/YWyCPUR4Kd,jangan malas cek fakta bahas mbg biar salah simpul kawal mbg,0,netral
@listyantidewi rate card nya mbg ketika istirahat pembelajaran.,rate card mbg istirahat ajar,0,netral
@BANGSAygSUJUD ketika diajak ke papua mungkin kita akan menemukan sedikit jejak tapi kalau kita bisa masuk ke MBG dan KDMP kita akan menemukan banyak jejak tapi ini perlu kesabaran dan kecerdikan dari kita jadikan setiap celah sebagai pintu masuk untuk memperbaiki yang ada saat ini,ajak papua mungkin temu sedikit jejak kalau masuk mbg kdmp temu banyak jejak perlu sabar cerdik jadi celah pintu masuk baik,0,netral
@47svibe YAKAN AYAA HAPPY BGT LOH DIA NYENGIRNY curiga abis fotosyutt dikasih Mbg 10 donat ,yakan ayaa happy banget nyengirny curiga abis fotosyutt kasih mbg donat,-1,negatif
@dimarsasongko98 MBG ibarat sekali mendayung dua tiga pulau terlampaui. Suara rakyat dapet pelajar makan nah pengelolanya juga dapet,mbg ibarat sekali dayung tiga pulau lampau suara rakyat dapet ajar makan nah kelola dapet,-1,negatif
gw bingung bgt deh kalo misalkan mau mengentaskan kelaparan kenapa harus MBG? tujuan mbg nih apasi? opsi 1: prevent stunting? lah udh telat di usia segitu opsi 2: membantu masyarakat kecil? salah sasaran. knp ke sekolah yg notabene ga semuanya masyarakat kecil?,bingung banget deh kalo misal mau entas lapar mbg tuju mbg apas opsi prevent stunting telat usia segitu opsi bantu masyarakat kecil salah sasar sekolah notabene semua masyarakat kecil,-1,negatif
Berita yang keren. Semoga gak ada pejabat MBG yang pedekate ke DORD dan pimpinannya. Semoga gak meleyot...,berita keren moga jabat mbg pedekate dord pimpin moga leyot,0,netral
@Hidupsebagai62 Mbg harus dilanjutkan sbg pengalihan isu demi mensukseskan WNA tikus Tiongkok yang bebas mencuri wilayah RI serta tambang emas dll ribuan trilyun rupiah per tahun satu dekade lalu berlanjut tanpa pajak dpt fee dilanjutkan memiskinkan WNI pengusaha KADIN dan HIPMI https://t.co/JzIYdRunu2,mbg lanjut alih isu sukses wna tikus tiongkok bebas curi wilayah ri tambang emas ribu trilyun rupiah per tahun satu dekade lalu lanjut pajak dpt fee lanjut miskin wni usaha kadin hipmi,0,netral
MBG Mas Bahlil Ganteng My Little bolu ketan,mbg mas bahlil ganteng my little bolu ketan,1,positif
Ini adalah mbg aku since day 1 ya temen-temen,mbg aku since day temen temen,1,positif
Lewis juva malu kali kalo tau muka dia dipakek buat promosiin mbg yang sayurnya cuma timun ama kusis setitil ,lewis juva malu kali kalo tau muka dipakek buat promosiin mbg sayur cuma timun ama kus setitil,-1,negatif
@BANGSAygSUJUD @encesutisna Rumahku di desa Tapi gak gini2 amat Banyak makanan MBG yang sisa Selain gak enak jg GK layak Orang desa tiap hari bisa makan bergizi Jangan ngeremehin orang desa... Keliatan banget itu video settingan Takut bubar ya MBG Kan yang paling diuntungkan dirimu sbg pemilik dapur MBG,rumah desa gin banyak makan mbg sisa enak layak orang desa tiap hari makan gizi jangan ngeremehin orang desa liat banget video settingan takut bubar mbg kan paling untung diri milik dapur mbg,1,positif
@TaliUdeng Lah buruan stop mbg,buru stop mbg,-1,negatif
@damn_tangerang @eomshsean113 @Aesthriawardani @0li2vi @zva_naww hhhh buzzer mbg,hhhh buzzer mbg,-1,negatif
@mulanbilqis MBG tak bergizi ?,mbg tak gizi,-1,negatif
@juumni @bermuara_sayang Meskipun aku suka ragebaiting kamu aku tuh sebenernya SAYANG BANGET SAMA KAMUUU secara sempurna paripurna sakti mandraguna. Tapi paling kalo kamu tanya Kakak Kakak cuma jawab lumayan supaya kamu merajuuuk Padahal aslinya aku down bad pada MBG (My Bojo Guehhh) &lt;3,meski aku suka ragebaiting kamu aku sebenernya sayang banget sama kamuuu sempurna paripurna sakti mandraguna paling kalo kamu tanya kakak kakak cuma jawab lumayan kamu merajuuuk padahal asli aku down bad mbg my bojo guehhh lt,1,positif
@Versntappen Huhuhu dirayakan mah dirayakan tp lihatlah mobil mbg itu gw kesel bgt,huhuhu raya raya lihat mobil mbg kesel banget,-1,negatif
kacamata Naniek Si Dayang² ini kekecilan!!! sebelumnya MBG bikin gulung tikar Kantin Sekolah dan UMKM disekitarnya Tetiba dgn TololBegonya minta atensi kpd parapara relawan sombong lagi songong yg Dongo merasa mereka kaum yg paling berjasa menyediakan MBG,kacamata naniek si dayang kecil belum mbg bikin gulung tikar kantin sekolah umkm sekitar tetiba tololbegonya minta atensi kpd parapara rawan sombong songong dongo rasa kaum paling jasa sedia mbg,-1,negatif
Antek2 prabowo bener2 tolol otaknya udh keracunan MBG semua,antek prabowo benar tolol otak racun mbg semua,-1,negatif
Gak cuma mahasiswa ibu-ibu pun turun tangan untuk demo MBG https://t.co/u8N49qO6NC,cuma mahasiswa ibu ibu turun tangan demo mbg,-1,negatif
@Gerindra Bubarkan segera MBG kopdes dan danantara!!! tidak ada keterbukaan sarang korupsi dan merebut hak rakyat dari deviden BUMN badan negara...sok jadi Tokai investor tapi pakai uang rakyat! Bubar!!! Pagii,bubar segera mbg kopdes danantara buka sarang korupsi rebut hak rakyat deviden bumn badan negara sok jadi tokai investor pakai uang rakyat bubar pagi,-1,negatif
@morsvouz HUHUCUPU LOH YA NANTI DAPET MBG 2 BIJI LOHHH,huhucupu dapet mbg biji lohhh,-1,negatif
@BANGSAygSUJUD Justru selama ini daerah 3 T tidak tersentuh mbg. Kalean waras??,justru lama daerah t sentuh mbg kalean waras,-1,negatif
@demasipaus kirain teh itu mbg wkwkwkwk,kirain teh mbg wkwkwkwk,0,netral
@kalakilikulu @ganeshsyah knp yg dibahas subsidi non subsidi mulu giliran diajak debat soal alokasi dana bpotptn ke mbg kicep betmut gw,bahas subsidi non subsidi mulu gilir ajak debat soal alokasi dana bpotptn mbg kicep betmut,0,netral
@stupidmacchiato @txtdrimedia Iyup sempat mengira begitu negara nggak punya uang. Setelah adanya MBG kopdes lalu mengangkat segambreng pejabat yang entah itu apa jobdesknya masyaallah ternyata negeri ini kaya raya. Bisa banget loh bikin guru sejahtera rakyat pada sehat dan tidak ada pengangguran,iyup sempat ira negara punya uang ada mbg kopdes lalu angkat segambreng jabat entah apa jobdesknya masyaallah nyata negeri kaya raya banget bikin guru sejahtera rakyat sehat anggur,1,positif
@Daymazu_ @_amandapuspitaa tutup semua dapur MBG biarkan mandut memasak,tutup semua dapur mbg biar mandut masak,-1,negatif
@salam4jari Jadi mbg itu ngasih makan ke pelajar ternak atau pengelola?,jadi mbg ngasih makan ajar ternak kelola,0,netral
MBG berhenti yang lapar dapurnya bukan anak anak,mbg henti lapar dapur bukan anak anak,-1,negatif
@BANGSAygSUJUD Selama MBG di fihak ketiga kan tetap saja carut marut Krn dana nya lbh bnyk utk non gizi kalau mmg tujuan nya bikin org tdk kelaparan kasih saja uang nya ke ortunya pemerintah tinggal mengawasi tp itu menutup kesempatan org utk korupsi kasian juga,lama mbg fihak tiga kan tetap carut marut dana lbh bnyk non gizi kalau mmg tuju bikin orang lapar kasih uang ortunya perintah tinggal awas tutup sempat orang korupsi kasi,-1,negatif
@ekowboy2 Tampilkan data kamu tentang diserap.yg ada malah bikin inflasi di daerah dan penjualan harga naik sebab langka .cek di google hp mu cari tahu penjualan sembako di pasar dan grosir semenjak ada MBG.,tampil data kamu serap malah bikin inflasi daerah jual harga naik langka cek google hp mu cari tahu jual sembako pasar grosir semenjak mbg,0,netral
MBG Mas Bahlil Gemblung https://t.co/uKLBQ5stYI,mbg mas bahlil gemblung,-1,negatif
@kangdede78 Jokowi harus bertanggungjawab... Ada apa dg Jokowi Mao pensiun sempet2nya Lantik Dadan jadi ketua MBG. Ahli serangga dikasih jabatan utk Gizi Anak Bangsa https://t.co/fU4c1Kr5Y6,jokowi bertanggungjawab apa dg jokowi mao pensiun sempet lantik dad jadi ketua mbg ahli serangga kasih jabat gizi anak bangsa,-1,negatif
@pandji sebenernya ketika ditawarkan untuk berangkat ke papua ini bisa menjadi jalan untuk mengaudit projek pemerintah secara langsung termasuk MBG dan Kopdes Merah Putih kunci melawan pemerintah sekarang jangan mudah terpancing tapi harus bisa mengikuti permainannya,sebenernya tawar berangkat papua jadi jalan audit projek perintah langsung masuk mbg kopdes merah putih kunci lawan perintah sekarang jangan mudah pancing ikut main,-1,negatif
INI REAL BANGET SESUAI DENGAN CURHATAN TEMEN KAKA GUE YANG GURU JUGA!! Emang MBG tuh 90% gak menguntungkan apapun (10% nya ytta lahh ya),real banget sesuai curhatan temen kaka guru emang mbg untung apa ytta lahh,1,positif
@MentorShogo @MentorSuiseki Bukan MBG penjara. ,bukan mbg penjara,-1,negatif
@cursedkidd itu mbg will?,mbg will,-1,negatif
@redaksilain dan selain gaji yang sedikit itupun guru tetap bertanggung jawab buat mastiin makanannya kebagi rata ke siswa yang harusnya mereka punya waktu buat persiapan mengajar tapi jadi kepake buat persiapan pembagian mbg. tanggungjawab bertambah gaji rendah dan ga naik-naik.,gaji sedikit itu guru tetap tanggung jawab buat mastiin makan bagi rata siswa harus punya waktu buat siap ajar jadi kepake buat siap bagi mbg tanggungjawab tambah gaji rendah naik naik,-1,negatif
Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto akun tertentu ‼️‼️ Cek dan klaim di resto ini https://t.co/sor5wMTg1P gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir senin Selasa Citilink apel pagi koruptor budiman mbg pagii https://t.co/NRDroOpJxu,shopeefood diskon s d rb minbel k semua resto akun tentu cek klaim resto gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir senin selasa citilink apel pagi koruptor budiman mbg pagi,0,netral
@satirnesia Kalo MBG distop utk alokasi lain..bisa jadi lebih dr 1 juta pekerja dihasilkan,kalo mbg stop alokasi jadi lebih juta kerja hasil,0,netral
Lahhh sepakat mbg jangan dilanjutt plis,lahhh sepakat mbg jangan dilanjutt plis,-1,negatif
@djoniecash2 Sak karepku MBG KDMP program sampah,sak karepku mbg kdmp program sampah,-1,negatif
Buzzer pemilik dapur mbg juga ternyata,buzzer milik dapur mbg nyata,0,netral
@byrob10x Mbg mana ada gini,mbg mana gin,-1,negatif
@Muslim_AntiPKI9 Hanya penyakit rezim ini Memelihara para Termul dan MBG Klau kedua ini bisa di lenyapkan Maka beban kebencian terhadap rezim ini oleh rakyat akan berkurang tensi nya,sakit rezim pelihara termul mbg klau dua lenyap beban benci rezim rakyat kurang tensi,-1,negatif
@KompasTV MBG tetep jln korupsinya sampe 2029,mbg tetep jln korupsi sampe,-1,negatif
mw sur ak jg mau mbg,mw sur ak mau mbg,-1,negatif
@hanifproduktif Coba kalo dibalik statementny: Rakyat ancam tidak akan mau jadi WNI jika Prabowo setuju MBG dilanjut ,coba kalo balik statementny rakyat ancam mau jadi wni prabowo tuju mbg lanjut,-1,negatif
@BudiBukanIntel Data miskin digedein kalau untuk MBG Data miskin dikecilin kalau untuk laporan kinerja Rezim korup,data miskin digedein kalau mbg data miskin dikecilin kalau lapor kerja rezim korup,-1,negatif
Sekalipun dari keluarga miskin kalau Orangtuanya baik dan perhatian sama anaknya aku yakin pasti mereka tetep berusaha kasih makan layak jadi jangan seolah-olah MBG ini penyelamat ,sekalipun keluarga miskin kalau orangtuanya baik perhati sama anak aku yakin tetep usaha kasih makan layak jadi jangan olah mbg selamat,-1,negatif
@txtdrimedia Tapi emang Jujur keknya Repot banget sih Jadi guru sekarang Maksudnya waktu gw Sekolah Ya Jam Pelajaran sama Guru Difokusin buat Belajar mau Pikiran Bocahnya udh Nyampe Kantin ttp aj Fokusnya Masih Belajar sedangkan Sekarang Sebelum Istirahat aj Guru udh Diwanti wanti soal MBG,emang jujur kek repot banget jadi guru sekarang maksud waktu sekolah jam ajar sama guru difokusin buat ajar mau pikir bocah nyampe kantin ttp aj fokus ajar sekarang istirahat aj guru diwanti wanti soal mbg,-1,negatif
@txtdrimedia 'saya hampir percaya kalo pemerintah ga punya duit buat pendidikan ternyata buat MBG ada' -pak iman sama pak saya juga hampir percaya,hampir percaya kalo perintah punya duit buat didik nyata buat mbg pak iman sama pak hampir percaya,-1,negatif
